Event	ID	Name			Wwise Object Path	Notes
	126537269	Switch_Paper_Short			\Default Work Unit\Switch_Paper_Short	
	233964938	Interaction_Newspaper_CCiM			\Default Work Unit\Interaction_Newspaper_CCiM	
	385821004	Interaction_Newspaper_TCC			\Default Work Unit\Interaction_Newspaper_TCC	
	426932622	InBewegung			\Default Work Unit\InBewegung	
	854870849	Interaction_Fridge			\Default Work Unit\Interaction_Fridge	
	1082295148	Switch_Table			\Default Work Unit\Switch_Table	
	1285051097	Interaction_Plant			\Default Work Unit\Interaction_Plant	
	1877847629	Door			\Default Work Unit\Door	
	2110143099	Switch_Fill			\Default Work Unit\Switch_Fill	
	2143311869	Interaction_Picture_Shelf			\Default Work Unit\Interaction_Picture_Shelf	
	2530462639	Interaction_Picture_Daughter			\Default Work Unit\Interaction_Picture_Daughter	
	2574017784	Interaction_Guitar			\Default Work Unit\Interaction_Guitar	
	2826267179	Interaction_Mug			\Default Work Unit\Interaction_Mug	
	2849394967	Interaction_Picture_Family			\Default Work Unit\Interaction_Picture_Family	
	2935388662	Switch_Paper			\Default Work Unit\Switch_Paper	
	3228461146	Music_Slow			\Default Work Unit\Music_Slow	
	3783922612	Interaction_Mug_Sound_Only			\Default Work Unit\Interaction_Mug_Sound_Only	
	3900887599	Interaction			\Default Work Unit\Interaction	
	3913038626	Interaction_Pills			\Default Work Unit\Interaction_Pills	
	3913799797	Interaction_Knife			\Default Work Unit\Interaction_Knife	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	792337493	Picture_Shelf__I_dont_want_her_to_see_me_like_this	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Picture_Shelf__I_dont_want_her_to_see_me_like_this_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Picture_Shelf_Voicelines\Picture_Shelf__I_dont_want_her_to_see_me_like_this		758228
	796032603	Schreibtisch_-11	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Schreibtisch_-11_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Table\Schreibtisch_-11		413504
	800542077	Schritt_-07	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Schritte\Schritt_-07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\schritte\Schritt_-07		47184
	816194724	Knife__My_last_bit_of_control_over_my_life	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Knife__My_last_bit_of_control_over_my_life_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Knife_Voicelines\Knife__My_last_bit_of_control_over_my_life		481860
	823036545	Myst_-06	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Myst_-06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Myst\Myst_-06		61048
	825007206	Guitar__Maybe_I_should_sell_this	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Guitar__Maybe_I_should_sell_this_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Guitar_Voicelines\Guitar__Maybe_I_should_sell_this		720712
	833548929	Myst_-09	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Myst_-09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Myst\Myst_-09		84616
	839780220	Pills__It_just_doesnt_matter_anymore	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Pills__It_just_doesnt_matter_anymore_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Pills_Voicelines\Pills__It_just_doesnt_matter_anymore		373456
	843884406	Plant__Why_are_you_even_still_alive	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Plant__Why_are_you_even_still_alive_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Plant_Voicelines\Plant__Why_are_you_even_still_alive		388108
	846935363	Fridge__Maybe_there_is_something_left_to_eat	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Fridge__Maybe_there_is_something_left_to_eat_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Fridge_Voicelines\Fridge__Maybe_there_is_something_left_to_eat		579856
	852267889	Schreibtisch_-05	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Schreibtisch_-05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Table\Schreibtisch_-05		523188
	856398789	Schreibtisch_-07	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Schreibtisch_-07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Table\Schreibtisch_-07		826940
	856614147	Papier_-01	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Papier_-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Paper\Papier_-01		496192
	858436786	Schreibtisch_-03	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Schreibtisch_-03_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Table\Schreibtisch_-03		617896
	865744582	Knife__Would_be_better_for_everybody	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Knife__Would_be_better_for_everybody_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Knife_Voicelines\Knife__Would_be_better_for_everybody		356068
	870997069	Tassen_-02	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-02		155632
	888150317	Tassen_-10	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-10_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-10		183020
	890924312	Myst_-07	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Myst_-07_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Myst\Myst_-07		63952
	902293874	Tassen_-20	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-20_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-20		158624
	905564050	Papier_-05	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Papier_-05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Paper\Papier_-05		942160
	906414213	Myst_-04	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Myst_-04_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Myst\Myst_-04		125108
	914491168	Schreibtisch_-02	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Schreibtisch_-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Table\Schreibtisch_-02		500836
	926755629	Plant__When_was_the_last_time_i_watered_you	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Plant__When_was_the_last_time_i_watered_you_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Plant_Voicelines\Plant__When_was_the_last_time_i_watered_you		388104
	955264716	Tür_-05	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tür_-05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Door\Tür_-05		85912
	974399308	Tassen_-09	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-09_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-09		165440
	1012307034	Tür_-02	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tür_-02_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Door\Tür_-02		114528
	1014541253	Tassen_-13	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-13_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-13		94592
	1018309644	Schritt_-06	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Schritte\Schritt_-06_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\schritte\Schritt_-06		52894
	1033449725	Newspaer_CCiM__At_least_I_didnt_kill_him_too	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Newspaer_CCiM__At_least_I_didnt_kill_him_too_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Newspaper_CCiM_Voicelines\Newspaer_CCiM__At_least_I_didnt_kill_him_too		390364
	1038988468	Tassen_-14	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-14_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-14		186068
	1053125158	Schritt_-05	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Schritte\Schritt_-05_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\schritte\Schritt_-05		57178
	1053732403	Picture_Daughter__I_loved_her_so_much	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Voicelines\Picture_Daughter__I_loved_her_so_much_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Voicelines\Picture_Daughter_Voicelines\Picture_Daughter__I_loved_her_so_much		441064
	1056049917	Tür_-01	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tür_-01_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Door\Tür_-01		100220
	1057026989	Tassen_-22	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Sounds\Tassen_-22_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\Mugs\Tassen_-22		99928
	1058032514	Schritt_-08	D:\Uni Projekte\Github\Carnation-2\Carnation-2_WwiseProject\.cache\Windows\SFX\Schritte\Schritt_-08_10C4C929.wem		\Actor-Mixer Hierarchy\Default Work Unit\Sounds\schritte\Schritt_-08		52894

